;--- SAb
;; SuWAbap_1
SabAr   Nap     severe cold
;; OaSobar_1
OaSobar Nel     more/most patient;more/most persistent     [[OaSobar/ADJ]]
OaSobar Nel     more/most patient;more/most persistent
;; taSobiyr_1
taSobiyr        N/At    preservation;comforting;stabilizing
;; muSAbarap_1
muSAbar NapAt   perseverance;patience
;; AiSoTibAr_1
AiSoTibAr       N/At    perseverance;patience
;; SAbir_1
SAbir   N0      Sabir;Saber
;; SAbir_2
SAbir   Nall    patient;steadfast;enduring     [[SAbir/ADJ]]
;; muSab~arAt_1
muSab~ar        NAt     canned goods
;; SAbuwrap_1
SAbuwr  Nap     ballast (ship)
;
;; Saborah_1
Saborah Nprop   Sabroh
;
;; Sub~ayor_1
Sub~ayor        N       Indian fig     [[Sub~ayor/NOUN]]
;
;--- SbE
;; SabaE-a_1
SabaE   PV      point the finger at
SobaE   IV      point the finger at
;; IiSobaE_1
IiSobaE Ndu     finger
OaSAbiE Ndip    fingers
;; IiSobaEiy~_1
IiSobaEiy~      N-ap    finger-related;digital     [[IiSobaEiy~/ADJ]]
;; IiSobaEiy~At_1
IiSobaEiy~      NAt     digitigrades (walking on the toes)    [[IiSobaEiy~/NOUN]]
;; SubAE_1
SubAE   Ndu     finger;toe
SawAbiE Ndip    fingers;toes
;; OuSobuwE_1
OuSobuwE        Ndu     finger;toe
OaSAbiyE        Ndip    fingers;toes
;
;; muSab~aE_1
muSab~aE        NduAt   grill;gridiron
;
;--- Sbg
;; Sabag-u_1
Sabag   PV      color;tint;dye
Sobug   IV      color;tint;dye
;; AinoSabag_1
AinoSabag       PV_intr be colored;be tinted;be dyed
noSabig IV_intr be colored;be tinted;be dyed
;; AiSoTabag_1
AiSoTabag       PV_intr be colored;be tinted;be dyed
SoTabig IV_intr be colored;be tinted;be dyed
;; Sibog_1
Sibog   N       color;dye
OaSobAg N       colors;dyes
;; Sibogap_1
Sibog   Nap     color;dye;tint
;; Sibogap_2
Sibogap Nprop   Sibghat (in "Sibghatullah")
;; Sibogiy~_1
Sibogiy~        N       chromosome
;; Sibogiy~ap_1
Sibogiy~        NapAt   chromosome     [[Sibogiy~/NOUN]]
;; SibAg_1
SibAg   N       color;dye;condiment
OaSobig Nap     colors;dyes;condiments
;; Sab~Ag_1
Sab~Ag  Nall    dyer
;; Sab~Ag_2
Sab~Ag  N0      Sabbagh
;; SibAgap_1
SibAg   Nap     dyeing;staining
;; maSobagap_1
maSobag NapAt   dye-house
;; SAbig_1
SAbig   N       dyer
SAbig   N       baptist
;; maSobuwg_1
maSobuwg        N/ap    dyed;tinted;colored     [[maSobuwg/ADJ]]
;; AiSoTibAg_1
AiSoTibAg       N/At    coloration;pigmentation
;
;--- Sbn
;; Sab~an_1
Sab~an  PV-n    soap;rub with soap;saponify
Sab~in  IV-n_yu soap;rub with soap;saponify
;; SAbuwn_1
SAbuwn  N       soap
SAbuwn  Nap     soap
;; SAbuwniy~_1
SAbuwniy~       N-ap    soapy     [[SAbuwniy~/ADJ]]
;; Sab~An_1
Sab~An  N       soap boiler
;; maSobanap_1
maSoban Nap     soap factory
;; taSobiyn_1
taSobiyn        N/At    soap-making
;; taSab~un_1
taSab~un        N/At    soap-making
;
;--- Sbw
;; SabA-u_1
SabA    PV_0h   strive for;aspire to
Sabaw   PV_Atn  strive for;aspire to
Sab     PV_ttAw strive for;aspire to
Sobuw   IV_0hAnn        strive for;aspire to
Sob     IV_0hwnyn       strive for;aspire to
SobaY   IV_0_Pass_yu    be strived for;be aspired to
Sobay   IV_Ann_Pass_yu  be strived for;be aspired to
;; Sabiy-a_1
Sabiy   PV_no-w_intr    be childish;be infantile
Sab     PV_w_intr       be childish;be infantile
SobaY   IV_0    be childish;be infantile
Sobay   IV_Ann  be childish;be infantile
Soba    IV_0hwnyn       be childish;be infantile
;; Sab~aY_1
Sab~aY  PV_0    rejuvenate
Sab~A   PV_h    rejuvenate
Sab~ay  PV_Atn  rejuvenate
Sab~    PV_ttAw rejuvenate
Sab~iy  IV_0hAnn_yu     rejuvenate
Sab~    IV_0hwnyn_yu    rejuvenate
Sab~aY  IV_0_Pass_yu    be rejuvenated
Sab~ay  IV_Ann_Pass_yu  be rejuvenated
;; taSab~aY_1
taSab~aY        PV_0    be childish;be infantile
taSab~ay        PV_Atn  be childish;be infantile
taSab~  PV_ttAw_intr    be childish;be infantile
taSab~aY        IV_0    be childish;be infantile
taSab~ay        IV_Ann  be childish;be infantile
taSab~  IV_0hwnyn       be childish;be infantile
;; taSAbaY_1
taSAbaY PV_0    be childish;be infantile
taSAbA  PV_h    be childish;be infantile
taSAbay PV_Atn  be childish;be infantile
taSAb   PV_ttAw_intr    be childish;be infantile
taSAbaY IV_0    be childish;be infantile
taSAbA  IV_h    be childish;be infantile
taSAbay IV_Ann  be childish;be infantile
taSAb   IV_0hwnyn       be childish;be infantile
;; AisotaSobaY_1
AisotaSobaY     PV_0    be childish;be infantile
AisotaSobA      PV_h    be childish;be infantile
AisotaSobay     PV_Atn  be childish;be infantile
AisotaSob       PV_ttAw_intr    be childish;be infantile
sotaSobiy       IV_0hAnn        be childish;be infantile
sotaSob IV_0hwnyn       be childish;be infantile
sotaSobaY       IV_0_Pass_yu    be childish;be infantile
;; Sab_1
Sab     NF      east wind     [[Sab/NOUN]]
SabA    N0      east wind
Sabaw   NAt     east winds
OaSobA' N0_Nh   east winds
OaSobAW Nh      east winds
OaSobA} Nhy     east winds
;; SibAF_1
SibAF   FW-WaBi youth;childhood     [[SibAF/NOUN]]
SibA    N0_Nhy  youth;childhood
;; SibA'_1
SabA'   N0_Nh   childhood;youth
SabAW   Nh      childhood;youth
SabA}   Nhy     childhood;youth
;; Subuw~_1
Subuw~  N       youthful zeal;childish manners
;; Subuw~ap_1
Subuw~  Nap     childhood;youth
;; Sabowap_1
Sabow   Nap     youthful zeal;childish manners
;; Sabiy~_1
Sabiy~  Ndu     young boy;youth
Siboy   Nap     young boys;youths
SiboyAn N       young boys;youths
OaSobiy Nap     young boys;youths
;; Sabiy~ap_1
Sabiy~  Nap     girl;young girl     [[Sabiy~/NOUN]]
SabAyA  N0_Nhy  girls;young girls
;; Sabawiy~_1
Sabawiy~        N-ap    juvenile     [[Sabawiy~/ADJ]]
;; SiboyAniy~_1
SiboyAniy~      N-ap    infantile;puerile     [[SiboyAniy~/ADJ]]
;; SAbiy_1
SAbiy   N0F     youthful     [[SAbiy/ADJ]]
SAb     NK      youthful
SAbiy   NAn_Nayn        youthful
SAbiy   Napdu   youthful
;
;--- Stm
;; Sutomap_1
Sutom   Nap     hard rock
Sutam   N       hard rock
SatA}im Ndip    hard rock
;; SitAmap_1
SitAm   Nap     petrography;lithology
;; SitAmiy~_1
SitAmiy~        Nall    petrographic;lithological     [[SitAmiy~/ADJ]]
;
;--- SH
;; SaH~-i_1
SaH~    PV_V_intr       be correct;be true
SaHaH   PV_C_intr       be correct;be true
SiH~    IV_V_intr       be correct;be true
SoHiH   IV_C_intr       be correct;be true
;; SaH~aH_1
SaH~aH  PV      correct;confirm
SaH~iH  IV_yu   correct;confirm
;; taSaH~aH_1
taSaH~aH        PV_intr be corrected;be confirmed
taSaH~aH        IV_intr be corrected;be confirmed
;; SiH~ap_1
SiH~    Nap     health;truth;correctness
;; SiH~iy~_1
SiH~iy~ N-ap    health;healthy;sanitary     [[SiH~iy~/ADJ]]
;; SiH~iy~ap_1
SiH~iy~ Nap     healthiness;salubriousness     [[SiH~iy~/NOUN]]
;; SaHiyH_1
SaHiyH  N-ap    true;correct     [[SaHiyH/ADJ]]
;; OaSaH~_1
OaSaH~  Nel     more correct
;; maSaH~_1
maSaH~  NduAt   sanatorium
;; maSaH~ap_1
maSaH~  Nap     sanatorium
;; taSoHiyH_1
taSoHiyH        N/At    correction
;; taSoHiyHiy~_1
taSoHiyHiy~     N-ap    correction;corrective     [[taSoHiyHiy~/ADJ]]
;; muSaH~iH_1
muSaH~iH        N-ap    correcting;corrective
;
;--- SHb
;; SaHib-a_1
SaHib   PV      befriend;accompany
SoHab   IV      befriend;accompany
;; SAHab_1
SAHab   PV      befriend;accompany
SAHib   IV_yu   befriend;accompany
;; OaSoHab_1
OaSoHab PV      escort
SoHib   IV_yu   escort
SoHab   IV_Pass_yu      be escorted
;; AiSoTaHab_1
AiSoTaHab       PV      accompany;escort
SoTaHib IV      accompany;escort
;; AisotaSoHab_1
AisotaSoHab     PV      accompany;escort
sotaSoHib       IV      accompany;escort
;; SuHobap_1
SuHob   Nap     company;accompanied;friendship
;; SaHAbap_1
SaHAb   Nap     companions of the Prophet
;; SaHAbiy~_1
SaHAbiy~        N       companion of the Prophet
;; muSAHabap_1
muSAHab NapAt   escort;accompanying
;; AiSoTiHAb_1
AiSoTiHAb       N/At    accompanying;escort
;; SAHib_1
SAHib   N/ap    owner;originator
OaSoHAb N       owners;originators
SuHobAn N       owners;originators
;; SAHib_2
SAHib   N/ap    friend;companion
OaSoHAb N       friends;companions
SuHobAn N       friends;companions
;; maSoHuwb_1
maSoHuwb        Nall    accompanied     [[maSoHuwb/ADJ]]
;; SuwayoHib_1
SuwayoHib       Nall    little friend
;
;--- SHr
;; OaSoHar_1
OaSoHar Nel     desert-like;desolate
;; SaHorA'_1
SaHorA' N0      Sahara
;; SaHorA'_2
SaHorA' N0_Nh   desert
SaHorAW Nh      desert
SaHorA} Nhy     desert
SaHoraw NAt     deserts
SaHAraY N0      deserts
SaHArA  Nhy     deserts
;; SaH~Arap_1
SaH~Ar  Napdu   crate;box
SaHAHiyr        Ndip    crates;boxes
;; taSoHiyr_1
taSoHiyr        N/At    desertification
;; taSaH~ur_1
taSaH~ur        N/At    desertification
;; SaHAriy_1
SaHAriy N0_Nh   deserts
SaHAr   NK      deserts
;; SaHorAwiy~_1
SaHorAwiy~      Nall    desert;Saharan     [[SaHorAwiy~/ADJ]]
SaHorA}iy~      Nall    desert;Saharan     [[SaHorA}iy~/ADJ]]
;
;--- SHf
;; SaH~af_1
SaH~af  PV      mispronounce;misspell;misrepresent
SaH~if  IV_yu   mispronounce;misspell;misrepresent
;; taSaH~af_1
taSaH~af        PV_intr be mispronounced;be misspelled;be misrepresented
taSaH~af        IV_intr be mispronounced;be misspelled;be misrepresented
;; SaHofap_1
SaHof   Napdu   bowl;platter
SiHAf   N       bowls;platters
;; SaHiyfap_1
SaHiyf  Napdu   newspaper
SuHuf   N       newspapers
;; SaHA}if_1
SaHA}if Ndip    sheets (paper)
;; SuHufiy~_1
SuHufiy~        N-ap    journalistic;press;newspaper     [[SuHufiy~/ADJ]]
;; SuHufiy~_2
SuHufiy~        Nall    journalist;reporter     [[SuHufiy~/NOUN]]
;; SaHAfap_1
SaHAf   Nap     journalism;press
;; SaHAfiy~_1
SaHAfiy~        N-ap    journalistic;press     [[SaHAfiy~/ADJ]]
;; SaHAfiy~_2
SaHAfiy~        Nall    journalist;reporter     [[SaHAfiy~/NOUN]]
;; SaH~Af_1
SaH~Af  N0      Sahhaf
;; SaH~Af_2
SaH~Af  N       newspaper seller
;; muSoHaf_1
muSoHaf N       Quran;Quranic manuscript
;; muSoHaf_2
muSoHaf N       volume
maSAHif Ndip    volumes;copies
;; taSoHiyf_1
taSoHiyf        N/At    mispronunciation;misspelling;misrepresentation
;
;--- SHl
;; SaHal_1
SaHal   N-ap    raucous;hoarse     [[SaHal/ADJ]]
;; OaSoHal_1
OaSoHal Nel     raucous;hoarse
SaHolA' N0_Nh   raucous;hoarse
SaHolAW Nh      raucous;hoarse
SaHolA} Nhy     raucous;hoarse
;
;--- SHn
;; SaHon_1
SaHon   Ndu     bowl;plate
SuHuwn  N       bowls;plates
;; SaHon_2
SaHon   Ndu     dish antenna;concave mirror
SuHuwn  N       dish antennas;concave mirrors
;; maSoHuwn_1
maSoHuwn        N-ap    grated;crushed;ground     [[maSoHuwn/ADJ]]
;
;--- SHw
;; SaHA-u_1
SaHA    PV_0h   wake up;regain consciousness
SaHaw   PV_Atn  wake up;regain consciousness
SaH     PV_ttAw wake up;regain consciousness
SoHuw   IV_0hAnn        wake up;regain consciousness
SoH     IV_0hwnyn       wake up;regain consciousness
SoHaY   IV_0_Pass_yu    wake up;regain consciousness
SoHay   IV_Ann_Pass_yu  wake up;regain consciousness
;; SaHow_1
SaHow   N       serenity;clarity
;; SaHowap_1
SaHow   Nap     resurgence;revival
;; SaHiy-a_1
SaHiy   PV_no-w wake up;regain consciousness
SaH     PV_w    wake up;regain consciousness
SoHaY   IV_0    wake up;regain consciousness
SoHay   IV_Ann  wake up;regain consciousness
SoHa    IV_0hwnyn       wake up;regain consciousness
;; SaH~aY_1
SaH~aY  PV_0    awaken;rouse
SaH~A   PV_h    awaken;rouse
SaH~ay  PV_Atn  awaken;rouse
SaH~    PV_ttAw awaken;rouse
SaH~iy  IV_0hAnn_yu     awaken;rouse
SaH~    IV_0hwnyn_yu    awaken;rouse
SaH~aY  IV_0_Pass_yu    be awakened;be roused
SaH~ay  IV_Ann_Pass_yu  be awakened;be roused
;; OaSoHaY_1
OaSoHaY PV_0    awaken;rouse
OaSoHA  PV_h    awaken;rouse
OaSoHay PV_Atn  awaken;rouse
OaSoH   PV_ttAw awaken;rouse
SoHiy   IV_0hAnn_yu     awaken;rouse
SoH     IV_0hwnyn_yu    awaken;rouse
SoHaY   IV_0_Pass_yu    be awakened;be roused
SoHay   IV_Ann_Pass_yu  be awakened;be roused
;; SAHiy_1
SAHiy   N0F     bright;serene     [[SAHiy/ADJ]]
SAH     NK      bright;serene
SAHiy   NAn_Nayn        bright;serene
SAHiy   Napdu   bright;serene
;; SAHiy_2
SAHiy   N0F     vigilant;wakeful     [[SAHiy/ADJ]]
SAH     NK      vigilant;wakeful
SAHiy   NAn_Nayn        vigilant;wakeful
SAH     Nuwn_Niyn       vigilant;wakeful
SAHiy   NapAt   vigilant;wakeful
;
;--- Sxb
;; Saxib-a_1
Saxib   PV      shout;clamor
Soxab   IV      shout;clamor
;; AiSoTaxab_1
AiSoTaxab       PV      shout;clamor
SoTaxib IV      shout;clamor
;; Saxab_1
Saxab   N       shouting;tumult
;; Saxib_1
Saxib   N-ap    vociferous;noisy     [[Saxib/ADJ]]
;; Sax~Ab_1
Sax~Ab  Nall    noisy;vociferous     [[Sax~Ab/ADJ]]
;; AiSoTixAb_1
AiSoTixAb       N/At    noise;tumult
;; SAxib_1
SAxib   Nall    noisy;tumultuous     [[SAxib/ADJ]]
;; muSoTaxab_1
muSoTaxab       N       noise;tumult
;
;--- Sxr
;; Sax~ar_1
Sax~ar  PV      petrify
Sax~ir  IV_yu   petrify
;; taSax~ar_1
taSax~ar        PV_intr be petrified
taSax~ar        IV_intr be petrified
;; Saxor_1
Saxor   N       rock
Saxor   Napdu   rock
Saxar   NAt     rocks
Suxuwr  N       rocks
Suxuwr  Nap     rocks
;; Saxor_2
Saxor   Nprop   Sakhr
;; Saxoriy~_1
Saxoriy~        N-ap    rock;rupestral     [[Saxoriy~/ADJ]]
;; taSoxiyr_1
taSoxiyr        N/At    petrification
;; taSax~ur_1
taSax~ur        N/At    petrification
;
;--- Sd
;; Sad~-u_1
Sad~    PV_V    repel;deter;resist
Sadad   PV_C    repel;deter;resist
Sud~    IV_V    repel;deter;resist
Sodud   IV_C    repel;deter;resist
;; OaSad~_1
OaSad~  PV_V    suppurate;fester
OaSodad PV_C    suppurate;fester
Sid~    IV_V_yu suppurate;fester
Sodid   IV_C_yu suppurate;fester
;; Sad~_1
Sad~    N       resistance;deterrence;rejection
;; Sadad_1
Sadad   N       respect;regard;purpose
;; Suduwd_1
Suduwd  N       interception;refusal;rejection
;; Sadiyd_1
Sadiyd  N       pus;matter
;; Sadiydiy~_1
Sadiydiy~       N-ap    festering;suppurating     [[Sadiydiy~/ADJ]]
;; maSad~_1
maSad~  NduAt   wall;barrier
;; miSad~_1
miSad~  NduAt   bumper;stopper;cork
;; IiSodAd_1
IiSodAd N/At    suppuration
;
;--- SdA
;; Sadi}-a_1
Sadi}   PV_intr oxidize;be rusty
SodaO   IV_intr oxidize;be rusty
Soda|   IV-|    oxidize;be rusty
SodaW   IV_wn   oxidize;be rusty
Soda}   IV_yn   oxidize;be rusty
;; SaduW-u_1
SaduW   PV_intr oxidize;be rusty
SoduW   IV_intr oxidize;be rusty
Sodu}   IV_yn   oxidize;be rusty
;; Sad~aO_1
Sad~aO  PV-O    oxidize;make rusty
Sad~a|  PV-|    oxidize;make rusty
Sad~aW  PV_w    oxidize;make rusty
Sad~i}  IV_yu   oxidize;make rusty
;; OaSodaO_1
OaSodaO PV-O    oxidize;make rusty
OaSoda| PV-|    oxidize;make rusty
OaSodaW PV_w    oxidize;make rusty
Sodi}   IV_yu   oxidize;make rusty
SodaO   IV_Pass_yu      get rusty;become oxidized
;; SadaO_1
SadaO   N0_Nh   rust;oxidation
SadaW   Nh      rust;oxidation
Sada}   Nhy     rust;oxidation
SadA'   Nap     rust;oxidation
Sadi}   N-ap    rusty;oxidized
;; muSodaO_1
muSodaO N0      rusty;oxidized     [[muSodaO/ADJ]]
muSoda| N-|     rusty;oxidized
muSoda} Nayn    rusty;oxidized
muSodaO Napdu   rusty;oxidized
;; OaSodaO_2
OaSodaO N0      rusty;oxidized     [[OaSodaO/ADJ]]
OaSodaO N0      rusty;oxidized
OaSoda| N-|     rusty;oxidized
OaSoda} Nayn    rusty;oxidized
Sado|   N0_Nh   rusty;oxidized
; see also under --- ASd
;; IiSodA'_2
IiSodA' N0_Nh   oxidation
IiSodAW Nh      oxidation
IiSodA} Nhy     oxidation
IiSodA' NAt     oxidation
;
;--- SdH
;; SadaH-a_1
SadaH   PV      chant;sing
SodaH   IV      chant;sing
;; SudAH_1
SudAH   N       chanting;singing
;; SadaH_1
SadaH   N       banner
;; SadaHAt_1
SadaH   NAt     musical strains
;; SAdiH_1
SAdiH   N       semitone
;; SAdiH_2
SAdiH   Nall    singer;tenor
;
;--- Sdr
;; Sadar-u_1
Sadar   PV_intr be published;be issued
Sodur   IV_intr be published;be issued
;; Sad~ar_1
Sad~ar  PV      export;publish;dispatch
Sad~ir  IV_yu   export;publish;dispatch
;; SAdar_1
SAdar   PV      confiscate
SAdir   IV_yu   confiscate
Suwdir  PV_Pass be confiscated
SAdar   IV_Pass_yu      be confiscated
;; OaSodar_1
OaSodar PV      issue;publish
Sodir   IV_yu   issue;publish
Sodar   IV_Pass_yu      be issued;be published
;; taSad~ar_1
taSad~ar        PV      preside;lead;head
taSad~ar        IV      preside;lead;head
;; AisotaSodar_1
AisotaSodar     PV      issue
sotaSodir       IV      issue
;; Sador_1
Sador   N       chest;bosom
Suduwr  N       chests
;; Sadoriy~_1
Sadoriy~        N-ap    chest;pectoral     [[Sadoriy~/ADJ]]
;; Sudorap_1
Sudor   Nap     vest
;; Sudayoriy~_1
Sudayoriy~      N-ap    vest     [[Sudayoriy~/ADJ]]
;; SidAr_1
SidAr   N       vest
;; SadArap_1
SadAr   Nap     chairmanship;precedence
;; Suduwr_1
Suduwr  N       appearance;issuance
;; maSodar_1
maSodar Ndu     source
maSAdir Ndip    sources
;; taSodiyr_1
taSodiyr        N       export;exporting
;; taSodiyrAt_1
taSodiyr        NAt     exports
;; taSodiyriy~_1
taSodiyriy~     N-ap    export     [[taSodiyriy~/ADJ]]
;; muSAdarap_1
muSAdar NapAt   confiscation;embargo
;; IiSodAr_1
IiSodAr N       export;issuance
;; IiSodArAt_1
IiSodAr NAt     exports
;; taSad~ur_1
taSad~ur        N/At    chairmanship;preeminence
;; AiSoTidAr_1
AiSoTidAr       N/At    issuance
;; AisotiSodAr_1
AisotiSodAr     NduAt   issuing
;; SAdir_1
SAdir   N-ap    issued;published     [[SAdir/ADJ]]
SAdir   NAt     exports
;; maSoduwr_1
maSoduwr        N-ap    tubercular
;; muSad~ir_1
muSad~ir        Nall    exporter
muSad~ir        Nall    exporting     [[muSad~ir/ADJ]]
;; muSad~ar_1
muSad~ar        N-ap    exported     [[muSad~ar/ADJ]]
muSad~ar        NAt     exports
;; muSAdar_1
muSAdar N-ap    confiscated;requisitioned
;; mutaSad~ir_1
mutaSad~ir      Nall    presiding;leading;heading     [[mutaSad~ir/ADJ]]
;
;--- SdE
;; SadaE-a_1
SadaE   PV      break;expose clearly
SodaE   IV      break;expose clearly
;; Sad~aE_1
Sad~aE  PV      break;give headaches to
Sad~iE  IV_yu   break;give headaches to
;; taSad~aE_1
taSad~aE        PV_intr be cracked
taSad~aE        IV_intr be cracked
;; AinoSadaE_1
AinoSadaE       PV_intr be cracked
noSadiE IV_intr be cracked
;; SadoE_1
SadoE   N       crevice;break
SuduwE  N       crevices;breaks
;; SadoEap_1
SadoE   Napdu   split;divergence
SadaE   NAt     splits;divergences
;; SudAE_1
SudAE   N       headache;migraine
;; SudAEiy~_1
SudAEiy~        N-ap    migraine     [[SudAEiy~/ADJ]]
;; taSodiyE_1
taSodiyE        N/At    rupture
;; taSad~uE_1
taSad~uE        N/At    breach;rift
;; maSoduwE_1
maSoduwE        N-ap    cracked;broken     [[maSoduwE/ADJ]]
;; mutaSad~iE_1
mutaSad~iE      N-ap    cracked;brittle     [[mutaSad~iE/ADJ]]
;
;--- Sdg
;; Sudog_1
Sudog   N       temple (anat)
OaSodAg N       temples (anat)
;; Sudogiy~_1
Sudogiy~        N-ap    temporal (anat)     [[Sudogiy~/ADJ]]
;
;--- Sdf
;; Sadaf-i_1
Sadaf   PV      avoid
Sodif   IV      avoid
;; SAdaf_1
SAdaf   PV      coincide;concur;encounter
SAdif   IV_yu   coincide;concur;encounter
;; Sadaf_1
Sadaf   N       pearl
OaSodAf N       pearls
;; Sadaf_2
Sadaf   N       psoriasis
;; Sadafiy~_1
Sadafiy~        N-ap    pearly;mother-of-pearl     [[Sadafiy~/ADJ]]
;; Sadafiy~At_1
Sadafiy~        NAt     mollusks     [[Sadafiy~/NOUN]]
;; Sudofap_1
Sudof   Nap     chance;coincidence
SudofapF        FW-Wa   by chance;by coincidence     [[SudofapF/ADV]]
Sudaf   N       coincidences
;; Sudofiy~_1
Sudofiy~        N-ap    occasional     [[Sudofiy~/ADJ]]
;; muSAdafap_1
muSAdaf NapAt   coincidence
;; muSAdif_1
muSAdif N-ap    coinciding with;corresponding with     [[muSAdif/ADJ]]
;; taSAdufiy~_1
taSAdufiy~      N-ap    occasional     [[taSAdufiy~/ADJ]]
;
;--- Sdq
;; Sadaq-u_1
Sadaq   PV_intr be sincere;tell the truth;be correct
